CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment,Weighted_RFM,Cluster,Decay_Monetary,Action
15372.0,137,1,2007.3999999999999,2,1,4,214,Hibernating,2.3,3,14.546376811594202,Reactivation or cost control
15373.0,8,12,2415.91,4,4,4,444,Champions,4.0,0,268.4344444444444,"Reward loyalty, exclusive offers"
15374.0,129,1,168.0,2,1,1,211,Hibernating,1.4000000000000001,3,1.2923076923076924,Reactivation or cost control
15376.0,40,3,1233.3600000000001,3,3,3,333,Hibernating,3.0,0,30.0819512195122,Reactivation or cost control
15379.0,169,7,3703.29,1,4,4,144,At Risk,2.8,3,21.78405882352941,Win-back campaigns
15380.0,9,5,1690.2600000000002,4,4,4,444,Champions,4.0,0,169.026,"Reward loyalty, exclusive offers"
15381.0,214,2,596.85,1,2,2,122,Hibernating,1.6,1,2.776046511627907,Reactivation or cost control
15382.0,15,6,5955.71,4,4,4,444,Champions,4.0,0,372.231875,"Reward loyalty, exclusive offers"
15384.0,170,2,642.41,1,2,2,122,Hibernating,1.6,3,3.756783625730994,Reactivation or cost control
15385.0,40,1,316.88,3,1,2,312,Potential Loyalists,2.1,0,7.728780487804878,Targeted promotions
15386.0,186,1,394.14,1,1,2,112,Hibernating,1.2999999999999998,3,2.107700534759358,Reactivation or cost control
15388.0,270,1,140.54,1,1,1,111,Hibernating,1.0,1,0.5185977859778598,Reactivation or cost control
15389.0,172,1,500.0,1,1,2,112,Hibernating,1.2999999999999998,3,2.8901734104046244,Reactivation or cost control
15392.0,5,4,1535.53,4,3,3,433,Loyal Customers,3.4,0,255.92166666666665,Upsell & cross-sell
15393.0,16,2,231.86,4,2,1,421,Potential Loyalists,2.5,0,13.638823529411766,Targeted promotions
15394.0,10,4,2183.54,4,3,4,434,Loyal Customers,3.7,0,198.50363636363636,Upsell & cross-sell
15395.0,326,1,107.45,1,1,1,111,Hibernating,1.0,1,0.32859327217125384,Reactivation or cost control
15396.0,113,1,288.18,2,1,1,211,Hibernating,1.4000000000000001,3,2.5278947368421054,Reactivation or cost control
15397.0,290,1,94.0,1,1,1,111,Hibernating,1.0,1,0.3230240549828179,Reactivation or cost control
15398.0,16,2,1345.53,4,2,3,423,Potential Loyalists,3.1,0,79.14882352941176,Targeted promotions
15399.0,1,3,815.77,4,3,3,433,Loyal Customers,3.4,0,407.885,Upsell & cross-sell
15400.0,92,5,716.2,2,4,3,243,At Risk,2.9,3,7.701075268817204,Win-back campaigns
15402.0,149,2,626.77,1,2,2,122,Hibernating,1.6,3,4.178466666666666,Reactivation or cost control
15405.0,189,1,349.1,1,1,2,112,Hibernating,1.2999999999999998,3,1.8373684210526318,Reactivation or cost control
15406.0,31,2,510.71000000000004,3,2,2,322,Potential Loyalists,2.4000000000000004,0,15.959687500000001,Targeted promotions
15407.0,34,4,1056.44,3,3,3,333,Hibernating,3.0,0,30.184,Reactivation or cost control
15408.0,264,1,267.18,1,1,1,111,Hibernating,1.0,1,1.0082264150943396,Reactivation or cost control
15410.0,84,8,3450.84,2,4,4,244,At Risk,3.2,0,40.59811764705883,Win-back campaigns
15411.0,26,4,1358.88,3,3,3,333,Hibernating,3.0,0,50.32888888888889,Reactivation or cost control
15412.0,171,1,190.53,1,1,1,111,Hibernating,1.0,3,1.107732558139535,Reactivation or cost control
15414.0,10,3,774.9000000000001,4,3,3,433,Loyal Customers,3.4,0,70.44545454545455,Upsell & cross-sell
15415.0,313,1,572.8100000000001,1,1,2,112,Hibernating,1.2999999999999998,1,1.8242356687898091,Reactivation or cost control
15416.0,65,4,3984.32,2,3,4,234,At Risk,2.9,0,60.368484848484854,Win-back campaigns
15417.0,85,1,508.8,2,1,2,212,Hibernating,1.7000000000000002,3,5.916279069767442,Reactivation or cost control
15419.0,25,1,135.86,3,1,1,311,Potential Loyalists,1.8000000000000003,0,5.225384615384616,Targeted promotions
15421.0,59,4,950.36,2,3,3,233,At Risk,2.5999999999999996,0,15.839333333333334,Win-back campaigns
15422.0,323,2,97.7,1,2,1,121,Hibernating,1.3,1,0.3015432098765432,Reactivation or cost control
15423.0,38,1,43.5,3,1,1,311,Potential Loyalists,1.8000000000000003,0,1.1153846153846154,Targeted promotions
15424.0,254,2,383.34,1,2,2,122,Hibernating,1.6,1,1.5032941176470587,Reactivation or cost control
15426.0,19,5,1447.39,3,4,3,343,Hibernating,3.3000000000000003,0,72.3695,Reactivation or cost control
15427.0,33,3,1483.14,3,3,3,333,Hibernating,3.0,0,43.621764705882356,Reactivation or cost control
15428.0,15,1,93.78,4,1,1,411,Potential Loyalists,2.2,0,5.86125,Targeted promotions
15429.0,27,2,397.35,3,2,2,322,Potential Loyalists,2.4000000000000004,0,14.19107142857143,Targeted promotions
15432.0,23,1,171.19,3,1,1,311,Potential Loyalists,1.8000000000000003,0,7.132916666666667,Targeted promotions
15433.0,214,2,533.3,1,2,2,122,Hibernating,1.6,1,2.4804651162790696,Reactivation or cost control
15434.0,8,5,1041.48,4,4,3,443,Loyal Customers,3.6999999999999997,0,115.72,Upsell & cross-sell
15435.0,22,1,149.29,3,1,1,311,Potential Loyalists,1.8000000000000003,0,6.490869565217391,Targeted promotions
15436.0,12,3,1122.53,4,3,3,433,Loyal Customers,3.4,0,86.34846153846154,Upsell & cross-sell
15437.0,262,1,200.16,1,1,1,111,Hibernating,1.0,1,0.7610646387832699,Reactivation or cost control
15438.0,131,1,156.57999999999998,2,1,1,211,Hibernating,1.4000000000000001,3,1.186212121212121,Reactivation or cost control
15440.0,55,3,383.68,2,3,2,232,At Risk,2.3,0,6.851428571428571,Win-back campaigns
15442.0,249,1,594.0,1,1,2,112,Hibernating,1.2999999999999998,1,2.376,Reactivation or cost control
15443.0,2,7,3236.91,4,4,4,444,Champions,4.0,0,1078.97,"Reward loyalty, exclusive offers"
15444.0,9,2,1418.26,4,2,3,423,Potential Loyalists,3.1,0,141.826,Targeted promotions
15445.0,264,1,113.5,1,1,1,111,Hibernating,1.0,1,0.42830188679245285,Reactivation or cost control
15447.0,331,1,155.17,1,1,1,111,Hibernating,1.0,1,0.4673795180722891,Reactivation or cost control
15448.0,313,1,494.64,1,1,2,112,Hibernating,1.2999999999999998,1,1.5752866242038217,Reactivation or cost control
15449.0,26,3,974.52,3,3,3,333,Hibernating,3.0,0,36.093333333333334,Reactivation or cost control
15450.0,30,1,429.84,3,1,2,312,Potential Loyalists,2.1,0,13.865806451612903,Targeted promotions
15452.0,30,3,538.73,3,3,2,332,Hibernating,2.7,0,17.378387096774194,Reactivation or cost control
15453.0,2,7,1388.37,4,4,3,443,Loyal Customers,3.6999999999999997,0,462.78999999999996,Upsell & cross-sell
15454.0,362,1,179.1,1,1,1,111,Hibernating,1.0,1,0.4933884297520661,Reactivation or cost control
15456.0,283,3,447.22,1,3,2,132,At Risk,1.9,1,1.574718309859155,Win-back campaigns
15457.0,262,1,237.07,1,1,1,111,Hibernating,1.0,1,0.9014068441064639,Reactivation or cost control
15458.0,25,1,161.64,3,1,1,311,Potential Loyalists,1.8000000000000003,0,6.216923076923076,Targeted promotions
15460.0,354,1,216.76,1,1,1,111,Hibernating,1.0,1,0.6105915492957746,Reactivation or cost control
15462.0,94,3,234.6,2,3,1,231,At Risk,2.0,3,2.4694736842105263,Win-back campaigns
15463.0,29,1,126.14,3,1,1,311,Potential Loyalists,1.8000000000000003,0,4.204666666666666,Targeted promotions
15464.0,338,1,1048.85,1,1,3,113,Hibernating,1.5999999999999999,1,3.093952802359882,Reactivation or cost control
15465.0,20,18,7354.62,3,4,4,344,Hibernating,3.6000000000000005,0,350.21999999999997,Reactivation or cost control
15466.0,85,1,334.53,2,1,2,212,Hibernating,1.7000000000000002,3,3.889883720930232,Reactivation or cost control
15467.0,9,3,524.88,4,3,2,432,Loyal Customers,3.1,0,52.488,Upsell & cross-sell
15468.0,51,2,467.51,3,2,2,322,Potential Loyalists,2.4000000000000004,0,8.990576923076922,Targeted promotions
15469.0,50,2,538.55,3,2,2,322,Potential Loyalists,2.4000000000000004,0,10.559803921568626,Targeted promotions
15471.0,2,1,469.48,4,1,2,412,Potential Loyalists,2.5,0,156.49333333333334,Targeted promotions
15472.0,113,1,371.56,2,1,2,212,Hibernating,1.7000000000000002,3,3.259298245614035,Reactivation or cost control
15473.0,14,7,1771.2,4,4,4,444,Champions,4.0,0,118.08,"Reward loyalty, exclusive offers"
15475.0,77,1,454.10999999999996,2,1,2,212,Hibernating,1.7000000000000002,3,5.821923076923077,Reactivation or cost control
15478.0,40,2,1441.42,3,2,3,323,Potential Loyalists,2.7,0,35.15658536585366,Targeted promotions
15480.0,116,1,905.5,2,1,3,213,Hibernating,2.0,3,7.739316239316239,Reactivation or cost control
15482.0,16,12,11054.96,4,4,4,444,Champions,4.0,0,650.2917647058823,"Reward loyalty, exclusive offers"
15483.0,161,4,233.81,1,3,1,131,At Risk,1.5999999999999999,3,1.4432716049382717,Win-back campaigns
15484.0,1,4,3594.31,4,3,4,434,Loyal Customers,3.7,0,1797.155,Upsell & cross-sell
15485.0,30,3,2575.0,3,3,4,334,Hibernating,3.3,0,83.06451612903226,Reactivation or cost control
15488.0,93,1,91.32000000000001,2,1,1,211,Hibernating,1.4000000000000001,3,0.9714893617021277,Reactivation or cost control
15489.0,23,3,1134.28,3,3,3,333,Hibernating,3.0,0,47.26166666666666,Reactivation or cost control
15491.0,95,6,3100.09,2,4,4,244,At Risk,3.2,3,32.29260416666667,Win-back campaigns
15492.0,28,2,659.4599999999999,3,2,2,322,Potential Loyalists,2.4000000000000004,0,22.74,Targeted promotions
15493.0,33,5,2001.8,3,4,4,344,Hibernating,3.6000000000000005,0,58.87647058823529,Reactivation or cost control
15494.0,21,2,1299.23,3,2,3,323,Potential Loyalists,2.7,0,59.05590909090909,Targeted promotions
15497.0,18,2,1262.2,4,2,3,423,Potential Loyalists,3.1,0,66.43157894736842,Targeted promotions
15498.0,3,27,13316.4,4,4,4,444,Champions,4.0,2,3329.1,"Reward loyalty, exclusive offers"
15500.0,8,4,1131.56,4,3,3,433,Loyal Customers,3.4,0,125.72888888888889,Upsell & cross-sell
15502.0,16,12,10384.93,4,4,4,444,Champions,4.0,0,610.8782352941176,"Reward loyalty, exclusive offers"
15503.0,363,1,147.09,1,1,1,111,Hibernating,1.0,1,0.4040934065934066,Reactivation or cost control
15504.0,81,1,52.83,2,1,1,211,Hibernating,1.4000000000000001,3,0.6442682926829268,Reactivation or cost control
15505.0,53,5,3610.96,2,4,4,244,At Risk,3.2,0,66.86962962962963,Win-back campaigns
15506.0,23,3,979.26,3,3,3,333,Hibernating,3.0,0,40.8025,Reactivation or cost control
15507.0,172,1,492.36,1,1,2,112,Hibernating,1.2999999999999998,3,2.8460115606936416,Reactivation or cost control
15508.0,189,6,1000.27,1,4,3,143,At Risk,2.5,3,5.264578947368421,Win-back campaigns
15510.0,331,1,250.0,1,1,1,111,Hibernating,1.0,1,0.7530120481927711,Reactivation or cost control
15511.0,12,5,909.23,4,4,3,443,Loyal Customers,3.6999999999999997,0,69.94076923076923,Upsell & cross-sell
15512.0,156,2,121.0,1,2,1,121,Hibernating,1.3,3,0.7707006369426752,Reactivation or cost control
15513.0,33,19,14758.220000000001,3,4,4,344,Hibernating,3.6000000000000005,2,434.0652941176471,Reactivation or cost control
15514.0,12,11,4139.46,4,4,4,444,Champions,4.0,0,318.42,"Reward loyalty, exclusive offers"
15516.0,45,3,62.43,3,3,1,331,Hibernating,2.4,0,1.3571739130434783,Reactivation or cost control
15517.0,233,1,267.03,1,1,1,111,Hibernating,1.0,1,1.141153846153846,Reactivation or cost control
15518.0,64,8,1942.45,2,4,4,244,At Risk,3.2,0,29.883846153846154,Win-back campaigns
15520.0,2,1,343.5,4,1,2,412,Potential Loyalists,2.5,0,114.5,Targeted promotions
15521.0,40,8,3000.2,3,4,4,344,Hibernating,3.6000000000000005,0,73.17560975609756,Reactivation or cost control
15522.0,33,2,398.84,3,2,2,322,Potential Loyalists,2.4000000000000004,0,11.730588235294118,Targeted promotions
15523.0,84,1,412.01000000000005,2,1,2,212,Hibernating,1.7000000000000002,3,4.847176470588236,Reactivation or cost control
15524.0,25,1,440.0,3,1,2,312,Potential Loyalists,2.1,0,16.923076923076923,Targeted promotions
15525.0,2,3,825.92,4,3,3,433,Loyal Customers,3.4,0,275.3066666666667,Upsell & cross-sell
15526.0,33,2,148.44,3,2,1,321,Potential Loyalists,2.1,0,4.365882352941177,Targeted promotions
15527.0,19,8,2429.78,3,4,4,344,Hibernating,3.6000000000000005,0,121.489,Reactivation or cost control
15528.0,254,1,229.33,1,1,1,111,Hibernating,1.0,1,0.8993333333333334,Reactivation or cost control
15529.0,23,11,3995.23,3,4,4,344,Hibernating,3.6000000000000005,0,166.46791666666667,Reactivation or cost control
15530.0,22,4,1502.35,3,3,3,333,Hibernating,3.0,0,65.3195652173913,Reactivation or cost control
15531.0,8,2,2007.44,4,2,4,424,Potential Loyalists,3.4000000000000004,0,223.04888888888888,Targeted promotions
15532.0,25,4,1580.93,3,3,3,333,Hibernating,3.0,0,60.805,Reactivation or cost control
15533.0,19,3,807.57,3,3,3,333,Hibernating,3.0,0,40.3785,Reactivation or cost control
15535.0,173,4,536.4,1,3,2,132,At Risk,1.9,3,3.082758620689655,Win-back campaigns
15537.0,163,1,110.92,1,1,1,111,Hibernating,1.0,3,0.6763414634146342,Reactivation or cost control
15539.0,7,1,538.46,4,1,2,412,Potential Loyalists,2.5,0,67.3075,Targeted promotions
15540.0,11,1,213.3,4,1,1,411,Potential Loyalists,2.2,0,17.775000000000002,Targeted promotions
15541.0,114,1,85.13000000000001,2,1,1,211,Hibernating,1.4000000000000001,3,0.7402608695652175,Reactivation or cost control
15543.0,288,1,127.86,1,1,1,111,Hibernating,1.0,1,0.4424221453287197,Reactivation or cost control
15544.0,9,9,3546.71,4,4,4,444,Champions,4.0,0,354.671,"Reward loyalty, exclusive offers"
15545.0,54,2,292.71999999999997,2,2,1,221,Hibernating,1.7,0,5.322181818181818,Reactivation or cost control
15547.0,7,14,4954.84,4,4,4,444,Champions,4.0,0,619.355,"Reward loyalty, exclusive offers"
15549.0,77,3,1693.26,2,3,4,234,At Risk,2.9,0,21.70846153846154,Win-back campaigns
15550.0,4,4,575.63,4,3,2,432,Loyal Customers,3.1,0,115.126,Upsell & cross-sell
15551.0,37,1,436.06,3,1,2,312,Potential Loyalists,2.1,0,11.475263157894737,Targeted promotions
15552.0,217,1,90.12,1,1,1,111,Hibernating,1.0,1,0.41339449541284407,Reactivation or cost control
15553.0,60,1,437.23,2,1,2,212,Hibernating,1.7000000000000002,0,7.167704918032787,Reactivation or cost control
15554.0,278,1,217.2,1,1,1,111,Hibernating,1.0,1,0.7784946236559139,Reactivation or cost control
15555.0,12,16,4805.17,4,4,4,444,Champions,4.0,0,369.6284615384615,"Reward loyalty, exclusive offers"
15556.0,24,1,279.77,3,1,1,311,Potential Loyalists,1.8000000000000003,0,11.1908,Targeted promotions
15557.0,29,1,473.65000000000003,3,1,2,312,Potential Loyalists,2.1,0,15.788333333333334,Targeted promotions
15561.0,12,4,800.59,4,3,3,433,Loyal Customers,3.4,0,61.58384615384615,Upsell & cross-sell
15562.0,352,1,134.55,1,1,1,111,Hibernating,1.0,1,0.3811614730878187,Reactivation or cost control
15563.0,22,4,1400.44,3,3,3,333,Hibernating,3.0,0,60.888695652173915,Reactivation or cost control
15565.0,50,2,173.16,3,2,1,321,Potential Loyalists,2.1,0,3.3952941176470586,Targeted promotions
15567.0,19,1,186.01,3,1,1,311,Potential Loyalists,1.8000000000000003,0,9.3005,Targeted promotions
15568.0,3,3,758.29,4,3,3,433,Loyal Customers,3.4,0,189.5725,Upsell & cross-sell
15569.0,104,5,1375.71,2,4,3,243,At Risk,2.9,3,13.102,Win-back campaigns
15570.0,7,12,4165.52,4,4,4,444,Champions,4.0,0,520.69,"Reward loyalty, exclusive offers"
15571.0,12,4,650.4300000000001,4,3,2,432,Loyal Customers,3.1,0,50.033076923076926,Upsell & cross-sell
15572.0,5,7,2552.86,4,4,4,444,Champions,4.0,0,425.4766666666667,"Reward loyalty, exclusive offers"
15573.0,32,2,607.45,3,2,2,322,Potential Loyalists,2.4000000000000004,0,18.40757575757576,Targeted promotions
15574.0,178,4,702.25,1,3,3,133,At Risk,2.1999999999999997,3,3.9231843575418996,Win-back campaigns
15576.0,38,1,940.6700000000001,3,1,3,313,Potential Loyalists,2.4000000000000004,0,24.119743589743592,Targeted promotions
15577.0,151,3,258.88,1,3,1,131,At Risk,1.5999999999999999,3,1.703157894736842,Win-back campaigns
15578.0,162,1,127.1,1,1,1,111,Hibernating,1.0,3,0.7797546012269938,Reactivation or cost control
15579.0,69,2,348.6,2,2,2,222,Hibernating,2.0,0,4.98,Reactivation or cost control
15581.0,121,13,3679.9700000000003,2,4,4,244,At Risk,3.2,0,30.163688524590167,Win-back campaigns
15582.0,25,3,682.9100000000001,3,3,3,333,Hibernating,3.0,0,26.265769230769234,Reactivation or cost control
15584.0,24,4,725.11,3,3,3,333,Hibernating,3.0,0,29.0044,Reactivation or cost control
15585.0,177,1,455.3,1,1,2,112,Hibernating,1.2999999999999998,3,2.557865168539326,Reactivation or cost control
15587.0,50,4,913.6800000000001,3,3,3,333,Hibernating,3.0,0,17.91529411764706,Reactivation or cost control
15589.0,256,3,478.53000000000003,1,3,2,132,At Risk,1.9,1,1.8619844357976656,Win-back campaigns
15592.0,47,1,388.58,3,1,2,312,Potential Loyalists,2.1,0,8.095416666666667,Targeted promotions
15593.0,71,1,199.8,2,1,1,211,Hibernating,1.4000000000000001,3,2.7750000000000004,Reactivation or cost control
15594.0,16,5,1771.78,4,4,4,444,Champions,4.0,0,104.22235294117647,"Reward loyalty, exclusive offers"
15596.0,101,5,1406.59,2,4,3,243,At Risk,2.9,3,13.790098039215685,Win-back campaigns
15597.0,35,1,324.57,3,1,2,312,Potential Loyalists,2.1,0,9.015833333333333,Targeted promotions
15598.0,53,1,240.68,2,1,1,211,Hibernating,1.4000000000000001,0,4.457037037037037,Reactivation or cost control
15599.0,27,2,761.74,3,2,3,323,Potential Loyalists,2.7,0,27.205000000000002,Targeted promotions
15601.0,11,14,6776.56,4,4,4,444,Champions,4.0,0,564.7133333333334,"Reward loyalty, exclusive offers"
15602.0,8,9,1297.8700000000001,4,4,3,443,Loyal Customers,3.6999999999999997,0,144.20777777777778,Upsell & cross-sell
15603.0,79,1,48.480000000000004,2,1,1,211,Hibernating,1.4000000000000001,3,0.6060000000000001,Reactivation or cost control
15604.0,52,1,216.39,2,1,1,211,Hibernating,1.4000000000000001,0,4.082830188679245,Reactivation or cost control
15605.0,36,5,1198.23,3,4,3,343,Hibernating,3.3000000000000003,0,32.384594594594596,Reactivation or cost control
15606.0,61,9,2920.16,2,4,4,244,At Risk,3.2,0,47.09935483870967,Win-back campaigns
15607.0,337,1,104.76,1,1,1,111,Hibernating,1.0,1,0.30994082840236686,Reactivation or cost control
15608.0,28,4,1093.68,3,3,3,333,Hibernating,3.0,0,37.71310344827587,Reactivation or cost control
15609.0,184,1,298.48,1,1,1,111,Hibernating,1.0,3,1.6134054054054054,Reactivation or cost control
15610.0,52,1,112.46000000000001,2,1,1,211,Hibernating,1.4000000000000001,0,2.1218867924528304,Reactivation or cost control
15611.0,10,13,1591.45,4,4,3,443,Loyal Customers,3.6999999999999997,0,144.67727272727274,Upsell & cross-sell
15612.0,36,2,195.15,3,2,1,321,Potential Loyalists,2.1,0,5.274324324324325,Targeted promotions
15615.0,10,23,10399.74,4,4,4,444,Champions,4.0,2,945.430909090909,"Reward loyalty, exclusive offers"
15618.0,33,4,776.851,3,3,3,333,Hibernating,3.0,0,22.848558823529412,Reactivation or cost control
15619.0,11,1,336.40000000000003,4,1,2,412,Potential Loyalists,2.5,0,28.033333333333335,Targeted promotions
15620.0,57,3,1553.18,2,3,3,233,At Risk,2.5999999999999996,0,26.77896551724138,Win-back campaigns
15621.0,4,4,1293.03,4,3,3,433,Loyal Customers,3.4,0,258.606,Upsell & cross-sell
15622.0,43,9,3709.56,3,4,4,344,Hibernating,3.6000000000000005,0,84.30818181818182,Reactivation or cost control
15623.0,141,1,301.03,2,1,1,211,Hibernating,1.4000000000000001,3,2.1199295774647884,Reactivation or cost control
15624.0,117,4,588.13,2,3,2,232,At Risk,2.3,3,4.984152542372882,Win-back campaigns
15625.0,104,4,1534.26,2,3,3,233,At Risk,2.5999999999999996,3,14.612,Win-back campaigns
15626.0,75,2,675.8,2,2,3,223,Hibernating,2.3,3,8.892105263157895,Reactivation or cost control
15628.0,5,9,2870.2400000000002,4,4,4,444,Champions,4.0,0,478.3733333333334,"Reward loyalty, exclusive offers"
15630.0,45,2,1186.35,3,2,3,323,Potential Loyalists,2.7,0,25.790217391304346,Targeted promotions
15632.0,16,8,3285.31,4,4,4,444,Champions,4.0,0,193.2535294117647,"Reward loyalty, exclusive offers"
15634.0,17,1,243.55,4,1,1,411,Potential Loyalists,2.2,0,13.530555555555557,Targeted promotions
15636.0,90,2,724.76,2,2,3,223,Hibernating,2.3,3,7.964395604395604,Reactivation or cost control
15637.0,53,1,223.36,2,1,1,211,Hibernating,1.4000000000000001,0,4.136296296296297,Reactivation or cost control
15639.0,134,1,425.32,2,1,2,212,Hibernating,1.7000000000000002,3,3.1505185185185183,Reactivation or cost control
15640.0,4,15,12515.66,4,4,4,444,Champions,4.0,0,2503.132,"Reward loyalty, exclusive offers"
15641.0,105,4,1887.2,2,3,4,234,At Risk,2.9,3,17.80377358490566,Win-back campaigns
15643.0,192,3,664.0,1,3,2,132,At Risk,1.9,3,3.4404145077720205,Win-back campaigns
15644.0,166,4,813.0,1,3,3,133,At Risk,2.1999999999999997,3,4.868263473053892,Win-back campaigns
15645.0,19,1,612.01,3,1,2,312,Potential Loyalists,2.1,0,30.6005,Targeted promotions
15646.0,158,3,447.64000000000004,1,3,2,132,At Risk,1.9,3,2.8153459119496858,Win-back campaigns
15648.0,204,2,657.35,1,2,2,122,Hibernating,1.6,3,3.2065853658536585,Reactivation or cost control
15649.0,336,2,816.0,1,2,3,123,Hibernating,1.9,1,2.421364985163205,Reactivation or cost control
15651.0,37,3,646.3,3,3,2,332,Hibernating,2.7,0,17.007894736842104,Reactivation or cost control
15652.0,91,1,337.74,2,1,2,212,Hibernating,1.7000000000000002,3,3.6710869565217394,Reactivation or cost control
15653.0,93,2,877.4399999999999,2,2,3,223,Hibernating,2.3,3,9.334468085106382,Reactivation or cost control
15654.0,9,2,922.53,4,2,3,423,Potential Loyalists,3.1,0,92.253,Targeted promotions
15655.0,243,1,560.67,1,1,2,112,Hibernating,1.2999999999999998,1,2.2978278688524587,Reactivation or cost control
15656.0,45,4,748.5,3,3,3,333,Hibernating,3.0,0,16.27173913043478,Reactivation or cost control
15657.0,23,1,30.0,3,1,1,311,Potential Loyalists,1.8000000000000003,0,1.25,Targeted promotions
15658.0,190,5,1024.1000000000001,1,4,3,143,At Risk,2.5,3,5.361780104712043,Win-back campaigns
15659.0,44,1,306.45,3,1,1,311,Potential Loyalists,1.8000000000000003,0,6.81,Targeted promotions
15660.0,25,9,1600.86,3,4,3,343,Hibernating,3.3000000000000003,0,61.57153846153846,Reactivation or cost control
15661.0,317,2,309.8,1,2,2,122,Hibernating,1.6,1,0.9742138364779874,Reactivation or cost control
15663.0,106,1,138.14,2,1,1,211,Hibernating,1.4000000000000001,3,1.2910280373831775,Reactivation or cost control
15664.0,51,1,386.43,3,1,2,312,Potential Loyalists,2.1,0,7.431346153846154,Targeted promotions
15665.0,168,2,2242.01,1,2,4,124,Hibernating,2.2,3,13.266331360946747,Reactivation or cost control
15667.0,40,1,301.32,3,1,1,311,Potential Loyalists,1.8000000000000003,0,7.349268292682926,Targeted promotions
15668.0,218,1,76.32000000000001,1,1,1,111,Hibernating,1.0,1,0.34849315068493153,Reactivation or cost control
15669.0,40,4,684.34,3,3,3,333,Hibernating,3.0,0,16.691219512195122,Reactivation or cost control
15670.0,297,1,173.05,1,1,1,111,Hibernating,1.0,1,0.5807046979865772,Reactivation or cost control
15671.0,19,7,2657.13,3,4,4,344,Hibernating,3.6000000000000005,0,132.8565,Reactivation or cost control
15673.0,88,4,2881.02,2,3,4,234,At Risk,2.9,3,32.37101123595506,Win-back campaigns
15674.0,73,5,2446.6,2,4,4,244,At Risk,3.2,0,33.06216216216216,Win-back campaigns
15675.0,81,3,323.69,2,3,2,232,At Risk,2.3,3,3.9474390243902437,Win-back campaigns
15676.0,19,3,3435.76,3,3,4,334,Hibernating,3.3,0,171.788,Reactivation or cost control
15677.0,49,1,657.23,3,1,2,312,Potential Loyalists,2.1,0,13.1446,Targeted promotions
15678.0,53,1,352.7,2,1,2,212,Hibernating,1.7000000000000002,0,6.531481481481482,Reactivation or cost control
15679.0,24,4,781.28,3,3,3,333,Hibernating,3.0,0,31.251199999999997,Reactivation or cost control
15680.0,9,3,1333.68,4,3,3,433,Loyal Customers,3.4,0,133.368,Upsell & cross-sell
15681.0,25,5,1426.16,3,4,3,343,Hibernating,3.3000000000000003,0,54.8523076923077,Reactivation or cost control
15683.0,117,1,193.75,2,1,1,211,Hibernating,1.4000000000000001,3,1.6419491525423728,Reactivation or cost control
15687.0,9,9,2993.1,4,4,4,444,Champions,4.0,0,299.31,"Reward loyalty, exclusive offers"
15689.0,120,2,254.1,2,2,1,221,Hibernating,1.7,3,2.1,Reactivation or cost control
15690.0,4,2,239.76,4,2,1,421,Potential Loyalists,2.5,0,47.952,Targeted promotions
15691.0,252,1,136.8,1,1,1,111,Hibernating,1.0,1,0.540711462450593,Reactivation or cost control
15692.0,28,1,191.04,3,1,1,311,Potential Loyalists,1.8000000000000003,0,6.587586206896551,Targeted promotions
15694.0,1,14,6479.4,4,4,4,444,Champions,4.0,0,3239.7,"Reward loyalty, exclusive offers"
15695.0,267,2,409.98,1,2,2,122,Hibernating,1.6,1,1.529776119402985,Reactivation or cost control
15696.0,33,8,2736.46,3,4,4,344,Hibernating,3.6000000000000005,0,80.48411764705882,Reactivation or cost control
15699.0,18,1,309.65,4,1,2,412,Potential Loyalists,2.5,0,16.29736842105263,Targeted promotions
15700.0,172,2,696.68,1,2,3,123,Hibernating,1.9,3,4.027052023121387,Reactivation or cost control
15701.0,2,4,1542.14,4,3,3,433,Loyal Customers,3.4,0,514.0466666666667,Upsell & cross-sell
15703.0,265,1,211.5,1,1,1,111,Hibernating,1.0,1,0.7951127819548872,Reactivation or cost control
15704.0,140,4,2293.62,2,3,4,234,At Risk,2.9,3,16.266808510638295,Win-back campaigns
15705.0,201,1,143.1,1,1,1,111,Hibernating,1.0,3,0.7084158415841584,Reactivation or cost control
15706.0,64,4,1060.56,2,3,3,233,At Risk,2.5999999999999996,0,16.316307692307692,Win-back campaigns
15707.0,35,4,945.58,3,3,3,333,Hibernating,3.0,0,26.266111111111112,Reactivation or cost control
15708.0,41,7,3364.2400000000002,3,4,4,344,Hibernating,3.6000000000000005,0,80.10095238095239,Reactivation or cost control
15709.0,284,1,133.25,1,1,1,111,Hibernating,1.0,1,0.4675438596491228,Reactivation or cost control
15712.0,9,5,1072.3600000000001,4,4,3,443,Loyal Customers,3.6999999999999997,0,107.23600000000002,Upsell & cross-sell
15713.0,143,2,356.7,1,2,2,122,Hibernating,1.6,3,2.4770833333333333,Reactivation or cost control
15714.0,12,2,330.88,4,2,2,422,Potential Loyalists,2.8000000000000003,0,25.45230769230769,Targeted promotions
15716.0,146,4,1118.81,1,3,3,133,At Risk,2.1999999999999997,3,7.610952380952381,Win-back campaigns
15717.0,234,1,150.3,1,1,1,111,Hibernating,1.0,1,0.6395744680851064,Reactivation or cost control
15719.0,33,13,5045.61,3,4,4,344,Hibernating,3.6000000000000005,0,148.40029411764704,Reactivation or cost control
